Q1_2008,Q2_2008,Q3_2008,Q4_2008,Q1_2009,Q2_2009,Q3_2009,Q4_2009,Q1_2010,Q2_2010,Q3_2010,Q4_2010,Q1_2011,Q2_2011,Q3_2011,Q4_2011,Q1_2012,Q2_2012,Q3_2012,Q4_2012,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,Q4_2015,Q1_2016,Q2_2016,Q3_2016,Q4_2016
-0.3571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6644,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.6765,,,,,,,,,,,,,,,,,,,,,,,,,,0.6434,-0.1617,0.0165,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4275,,0.4198,1.043,-0.4526,-0.1106,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-0.1667,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3281,,,,-0.1606,0.0522,,,0.0538,,,-0.1246,-0.2104,0.1421,,-0.06,-0.1064,0.0238,-0.0439,-0.0811,-0.0618,0.1129,0.0338,0.3542,0.1569,0.1304,-0.4,0.1923,0.0022,,,-0.0981,,,,-0.0984
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3137,,,,,,,0.1058
,,,,,,,,,,,,,,,0.1772,,,,0.1158,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.2755,,,,,,,,,,,,,,-0.2747,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.1046,,,,-0.1714,,,,0.037,,,,0.0435,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0341,,,,,0.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-0.1772,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5542,-0.0987,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.1579,-0.2562,,,,,,,,,,,0.6667,,,,,,,,,,,,
-0.4281,0.2568,,,,,,,,,,,,,,,,,,0.1444,,0.2475,,,,,,,,0.0473,0.4194,,0.1489,0.4037,0.2058,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-0.1868,-0.348,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1747
,,,,,,,,0.1825,-0.0738,-0.087,-0.0159,-0.2339,0.0147,-0.3154,,-0.0145,-0.2,0.0662,0.2828,-0.2419,-0.0496,0.1194,0.01,,-0.1089,0.0963,0.098,0.1446,0.0484,0.3718,0.1495,0.3171,-0.2531,-0.0347,-0.0497
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-0.0529,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0291,0.1698,-0.121,-0.344,0.035,-0.027,0.0417,0.7867,0.0821,0.1034
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0545,0.1154,0.1638,-0.0148,-0.1805,-0.0092,-0.2407,0.0866
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-0.2075,-0.0714,-0.2077,-0.1327,0.1381,0.1475,,,0.0242,0.2367,0.0861,0.033,-0.0618,,0.1111,0.1909,0.0611,-0.2374,-0.0189,0.0096,0.1048,-0.0086,0.1826,0.2721,0.0728,-0.2188
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0194,,,,0.1006,,,0.0294,-0.0104,,0.0389,-0.1337,0.0309,,0.3636,0.0644,-0.1649,0.1,0.2273,0.2963,0.1214,0.0064,,-0.0759,0.0274,,,,,,,,,,0.0161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.05,,,0.7531,,,-0.5597,,0.0076,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.5429,,,,,0.04,,-0.0972,-0.1555,-0.0822,,-0.28,0.1852,0.1719,,0.0085,0.1324,0.704,0.0146,-0.036,0.0149,,-0.0809,-0.04,-0.35,-0.0513,-0.1135,-0.122,,0.0458,0.0082,0.0245,0.0477
,-0.1919,,-0.15,0.1529,0.6837,0.5303,,,-0.1867,-0.1148,,-0.066,,,,,,,,,,,,,,,,0.1613,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,not found: PC,not found: PC,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.0968,,1.0192,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-0.235,0.2778,-0.0537,-0.0595,-0.0172,,0.1587,0.0137,,,,,,,,,,,,,,,0.3343,-0.0418,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-0.1169,,,0.0317,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.1781,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.3971,,,,-0.1258,,,0.486,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2899,,,0.4031,0.2806,,0.0625,0.0147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.8675,,,,0.0734,,,,,,,0.1214,0.4395,,,0.0083
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.0779,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1892,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
