Q1_2008,Q2_2008,Q3_2008,Q4_2008,Q1_2009,Q2_2009,Q3_2009,Q4_2009,Q1_2010,Q2_2010,Q3_2010,Q4_2010,Q1_2011,Q2_2011,Q3_2011,Q4_2011,Q1_2012,Q2_2012,Q3_2012,Q4_2012,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,Q4_2015,Q1_2016,Q2_2016,Q3_2016,Q4_2016
,,,,,,,,,,,,,,,,,,,0.2958,,,,,,,,,,,,,,,,
,,,0.1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0101,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
,,,,,,,,,,,,-0.6026,,,0.0124,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-0.0933,,,,-0.299,,0.2733,,0.0052,,0.1538,,0.0685,,,0.1345,0.1422,,,0,0.2879,,0.1944,0.2674,-0.0459,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.3939,0.3671,0.2593,
,,,,,,,,,,,,,,,,,-0.1228,0.2,0.1917,,-0.1,0.1389,,,0.102,0.3426,-0.0724,0.0781,-0.0172,,,,,0.0577,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6776,-0.0779,0.3061,,,,,
,,,,,,,,,,,-0.0836,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.0621,-0.106,,,,0.2482,-0.0409,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.0119,-0.0843,,,0.0685,0.0577,0.2364,-0.0637,-0.2356,0.0685,,,-0.0201,0.0068,0.0612,0.0641,-0.012,0.0061,0.103,0.3846,-0.1111,0.0268,
,,-0.638,,,,,,,,0.113,-0.0078,-0.2913,,-0.1425,0.2,,,0.0051,0.1809,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.4354,0.6307,,,,,,,,,,-0.0904,,,,,,,,,,,,,,,,-0.0227,-0.5023,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6369,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.5042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,,0.3711,0.3534,,0.0526,0.29,0.0155,,0.4041,,,-0.2059,0.1111,0.0267,,,-0.0386,,,,-0.0061,,,,
,,,,,,,,0.087,,,,-0.0873,,,,,,,,0.3351,,,,,,,,,,,,,,,
,,,,,0.8608,,,,,,,,0.1765,0,,,,,,,,,,,,-0.2647,,,,,,,0.6372,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,,,,,,,,
,,,,,,,-0.235,,,,0.321,,,,,,,,,,,0.104,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.4608,-0.0171,,1.4068,,,,,,,-0.378,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.0811,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0769,-0.0185,,,0.1812,0.7955,-0.5032,,0.0412,0.0056,-0.0506,,0.1525,0.2353,-0.2738,-0.0055,-0.0495,0.2139,0.2286,-0.2016,0.301,-0.0299,0.0923,-0.007,-0.1277,-0.0976,-0.1081,0.0909,-0.0278,-0.0476,0.24,0.0323,0.1094,0.0986,-0.1154,
,,,,,,,,,,,,,,,,,,,,0.0417,0.2585,0.2225,,-0.1207,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-0.1333,,,,0.6207,0.1915,0.4048,-0.0254,0.3652,-0.0032,0.0543,,,,,,,,,,,,,
,,,,,,,,,0,-0.1592,,,,,,,,,,,,,,,,,,,,,,,,,
-0.51,,,,0.716,0.3309,,,-0.1,,-0.0821,,,0.0367,-0.0514,0.0034,0.0811,0.0094,-0.0124,0.2853,0.0439,-0.0514,0.2143,0.3793,-0.1471,0.0086,,-0.0377,0.1176,-0.0614,0.2991,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0284,,,,,,,,
,,,,,,,,,,,,,,,-0.0704,,,,,,,,,,,,,,0.1364,,0.0806,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-0.1067,,,,,,,,0.2281,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.1538,,,,,,-0.1803,,,,0.1268,,0.2451,,-0.0413,
,,,,,,,,,,,,,,,,,,,0.2174,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.2326,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0,0,0,0,0,,,-0.2028,,0,,,,,,0.2556,-0.0531,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.4902,0.1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0408,0.2451,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0703,,,,0.2222,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.0924,0.2269,,,,,,-0.1606,0.0526,,-0.1014,,,,,,,,,,
,,,,,,,,,,,0.0104,-0.2359,,,,,0.1061,,0.58,-0.2405,,,0.1514,,,,0.1429,,,,0.451,0.168,,,
,,,,1.4671,,0.0488,,0.2866,,-0.4063,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0551,0.0417,,,-0.1623,,,,
,,,,,,,,,,,,,,,,,,,,,,,0.2983,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1.2128,,,,,,,1.5679,-0.2163,,,,,,,,,,,
,,,,,,,,,0,,,,,,,0.396,,,,,,,,,,,,-0.063,,,,,,,
,,,,,,,,0.2199,,,,,,,,0.1048,,,,,,,0.2533,,,,,,,,0.0619,,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,0.4167,,,,,,,,0.0345,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0,0,-0.2025,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.0994,,-0.4392,,,,,,,,,,,,,,,,0.6376,-0.0574,,,,,,,0.5192,0.0557,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,,,-0.6159,,,0.4,,,,,,,,,,,,,,,,,,,,
,,,,,0,,,,0.048,,,,0.1129,,,,-0.0353,0.0732,,,0.1913,0.2993,,,0.1572,-0.0489,,,-0.1167,0.1635,,,-0.0695,,
,,,,,,,,,,,,,,,,,0.0667,0.0625,,,0.0714,0.2083,,,-0.0056,-0.0625,,,-0.0064,-0.0323,,,-0.023,0,
,,,,,,,,,-0.149,,,,,,,0.2931,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0465,,,,,,,,,,
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.5748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,0.0122,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1507,,,
,,,,,,,,,,,,,,,,,,,,0,0,,,-0.163,0.2338,,,,0.0706,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,0.8075,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,,,-0.3171,0.05,,,0.0134,,0.264,,,,,,,,,,,,,,,,-0.028,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111,,,,0.5385,,,,0.1034,
,,,,,,,,,,,,,,,,,,,0.4275,0.0203,,,0.7325,,0.0938,,,,,,0.0345,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0489,,-0.0393,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.1946,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3232,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,0,0,0,0.0074,-0.0467,-0.0689,-0.1283,-0.0528,0.0359,,-0.0484,-0.0881,-0.1078,0.0583,0.0236,0.1731,0.259,0.2135,-0.0858,0.0516,0.1585,,0.0651,,,0.2667,,0.2413,0.2673,-0.1003,,,
,,0,0,,0,,,,,,,,,,-0.1151,,,,,,,,,,,,0,,,,,,1.0536,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.5397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.072,,,,-0.3686,,,,0.3158,,,-0.0737,0.0455,,,,0.3238,,,,,,,,,,,,,
,,,,,0,,,,-0.1706,,,,0.1077,,,,-0.0556,,,,-0.0109,0.4176,,,0.0667,,,,0,,,,0.1159,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6867,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,,,0,-0.1745,-0.1818,,,,,-0.1313,,-0.0763,,,,,,,0.3154,,,,,-0.0212,0.0216,,0.3934,-0.1471,,,,
,,,,,,,,,,,,,,,,,0.0943,-0.0172,,,,,,,,,,,,,0.0828,,0.1737,0.1166,
,,,,,,0,0.105,,-0.1279,-0.0133,,,,-0.2436,,,0.1013,0.2,,,0.0143,0.1723,,,-0.015,0.1269,,,0.0105,-0.0208,,,,-0.0065,
,,,,,,,,,,0,,,0,-0.0608,,,0.0582,0.14,,,0.1086,0.298,,,0.1581,0.1205,,,0.0629,-0.231,,,0.0811,0.2521,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1833,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.0719,,,,,-0.3387,,,,0,,,,,,,,0.17,,0.363,0.2663,0.2918,,0.1747,0.4201,-0.2539,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.3057,,,,-0.1395,,,,,,0.68,,,,0.1383,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0.8919,-0.1619,-0.0114,0,-0.0218,-0.0129,0.0357,0.0345,0.1056,-0.0905,-0.0608,0.2165,0.1509,-0.5025,-0.0287,-0.0261,-0.0982,,,,,,,,,,,
,,,,,,,-0.0222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.1287,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,0.5,,,,,,,,,,,,
0.0997,1.3489,-0.6211,0.0586,0.1079,0.1316,-0.0442,-0.0316,0.0427,,,,,,,,,,,,,,,,,,,,,,,,,,0.6713,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.3163,,,,,,,,,,,,,,,,,,0.1667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2481,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-0.2,,0.2091,0.406,-0.0267,0.0934,0.206,0.2917,-0.3226,0.4571,0.0752,-0.0334,0.0692,0.0559,0.0585,0.0421,0.0732,0.3953,0.0067,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.2146,-0.3064,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,-0.2961,,,,,,,,,,,,0.0738,,,,,,,,0.9315,0.1773,0.1084,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-0.3488,,,,0.0392,,,,0.6667,,,,,,,,,,,,
,,,,,,,0,,,,0,-0.557,0.1397,-0.2839,,0.1095,,,,,,,,,,,,,-0.1765,,,1.9112,0.1687,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1282,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0,,0,-0.0598,,,0.3758,-0.237,,0.3079,-0.1145,,,0.0126,-0.1304,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0727,,,,,,,,
,,,,,,,,,,0.0978,-0.2146,,,-0.1398,0.625,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3638,0.0683,,,0.3281,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1489,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,0.32,,0.5125,0.3554,0.1195,-0.0468,0.0629,0.2473,0.1466,0,0.0677,0.007,0.0497,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0,-0.1941,,,,-0.31,,,,,,,,0.039,,,-0.0221,0.0902,,,,-0.1786,0.058,-0.0411,,0.0655,-0.1061,
,,,,,,,,,,,,,-0.1143,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.0533,,,,0.2766,,,,0.1579,,,,0.4048,,,,,,,0.0119,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
,,,,,,,,,,,,,,-0.0694,,0.2264,,-0.2532,,,,0.1389,,,,,0.2048,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.2486,,,,0.1741,,,,,,,,,,,,,,,,0.3365,,,,0.1102,,,,,,,,
,,,0,0,0,,0.1297,-0.0815,0.0282,,,,,,-0.0473,,0.0333,,,,,,,,,,0.1538,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0,0,0,0.0444,-0.1608,-0.5211,,0.2433,-0.1126,,,0.0211,0.0284,0.1378,0.2004,,-0.4359,,,,0.0146,0.0324,0.2683,0.0137,0.2981,0.2651,-0.4175,
,,,,,,,,,,,,,,,,,,,,,,,,0,-0.1111,,,-0.1333,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0,,,0.05,,,,,,,,,,,,,,,,1.4545,,,,,,,,
0,0,0,0,0,0,0.0708,,-0.1222,,,,,,,,,,,,,,,,,-0.2715,,-0.032,,0.0524,0.1034,0.0625,0.0784,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.1228,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,0.3238,,,,
-0.6234,1.4007,-0.469,,0.9231,0.6818,0.1892,,-0.0467,-0.1373,-0.0341,-0.5118,-0.2627,0.0294,,0.3971,0.0263,-0.0949,-0.1105,0.207,0.1953,0.2804,,0.1345,-0.237,-0.1068,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0778,,,,0,,,,-0.0099,,,,0.0909,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0258,,,0.0566,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0.2423,-0.0083,-0.1423,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.507,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0625,,0.1321,-0.0611,-0.3728,,,0.1129,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.5777,0.3919,,0.0664,-0.2778,-0.3169,,-0.1735,,,,,,,,,,,,,,,0.0125,,,,,,
,,,0,0,0,0,-0.087,0.0272,-0.0728,-0.1143,-0.0927,-0.2489,0.0118,0,0.1462,0.0714,0.1429,0.1292,-0.0221,0.3245,0.0256,0.175,0.156,-0.0736,0.0817,0.0102,-0.0505,-0.0021,-0.081,0.0046,0.0577,0.1572,0.1698,0.1581,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3368,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-0.06,,,,,,,,,-0.0833,,,,0.0811,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,0,,-0.1615,1.418,,,0.026,-0.2081,0.0577,,,,-0.3889,
,,,,,,,,,,,,,,,,,-0.1718,-0.163,,,,,,,1.1935,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,0.5882,,0.1441,0.4889,0.1443,0.1217,0.5116,0.2051,0.0213,0.4167,-0.1103,-0.2198,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.0119,,,,,,,,0.0313,,,,-0.1619,0,,,,0,,,,
,,,,,,,,,,,,,,,0.2385,,,,0.4351,,,,0.1683,,,,,,,,,,,,
,,,,0.8459,,,0.0712,,-0.2608,,-0.0049,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.9431,,,,-0.0022,,0.0668,-0.2466,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.0275,,,-0.0341,-0.1741,,-0.0952,,0.1316,,0.038,,0.1341,,0.3287,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.66,1.3785,-0.571,,0.5517,0.6889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
