Q1_2008,Q2_2008,Q3_2008,Q4_2008,Q1_2009,Q2_2009,Q3_2009,Q4_2009,Q1_2010,Q2_2010,Q3_2010,Q4_2010,Q1_2011,Q2_2011,Q3_2011,Q4_2011,Q1_2012,Q2_2012,Q3_2012,Q4_2012,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,Q4_2015,Q1_2016,Q2_2016,Q3_2016,Q4_2016
,,,0,,,0,,0.2033,-0.0676,0,0,0,-0.1083,-0.3178,,-0.2657,0.07,0.0473,0.4931,-0.314,0.0237,-0.0066,0.07,-0.162,0.0855,0.1096,0.0525,0.0704,0.1507,0.3095,0.2091,0.1504,-0.2941,0.0704,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-0.1586,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0,0,-0.3407,0.5056,-0.4179,-0.1538,0.1364,0,0.1467,0.6744,0.1458,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,-0.0926,0.1531,0.2743,-0.0972,-0.1769,-0.0561,-0.1436,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,0,0,-0.1011,-0.1,-0.4361,0.3842,0,0.2811,,,0.0851,0.0644,0.2395,-0.087,0.0698,,-0.1102,0.2381,0.1692,-0.3224,-0.0097,-0.0216,0.0721,0.1495,0.0976,0.2815,-0.1249,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6126,,,,0.0778,,,-0.0053,-0.0741,,0,0,0.1333,,0.2083,-0.0184,-0.0164,0.169,0.0183,0.46,0.0274,0.0467,0.051,-0.0303,-0.0125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.1793,,,0.5313,,,-0.1742,,-0.1231,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.0385,,,,,0.0099,,-0.1638,-0.117,-0.0663,,-0.0332,0.1641,0.2,,-0.0405,0.2958,0.5543,-0.0909,0.0154,-0.0227,-0.031,-0.024,-0.3443,-0.025,-0.0897,-0.0986,0.0938,,-0.0137,0.0139,0.1096,
,0.0556,-0.0451,-0.2126,0.5,0.9111,0.2209,,,-0.2857,0.04,,-0.1176,,,,,,,,,,,,,,,,0.0126,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,not found: PC,not found: PC,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-0.2,,0.6719,,,,,,,,,,,,,,,,,,,
,,,0,,0,0,,,,-0.0352,0.0942,-0.0417,0.0145,-0.1029,,0.0843,-0.0222,,,,,,,,,,,,,,,0.3073,-0.0385,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-0.1676,,,0.1489,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.0758,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.2346,,,,-0.3978,,,-0.2519,0.7449,
,,,,,,,,,,,,,,,,,,,,,,,,0.1032,,,,0.371,,,0.162,0.4381,,-0.0227,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0,,,,,,,0.8182,,,,-0.1007,,,,,,,0.1194,0.5333,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.1143,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1579,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.2037,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.28,0.4056,-0.3874,-0.1806,0.1811,0.2733,0.2408,,0.1481,-0.1129,,,0,,,0,-0.1732,,,0.3871,0.4341,,,0.4434,-0.0261,,-0.0379,0.1614,,,,0.1602,-0.0802,0.0605,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3318,,-0.0521,0,0,,-0.4118,,,,-0.0811,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0924,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0.3889,-0.056,0.4915,,0.213,-0.2939,-0.2216,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.7022,,,-0.1142,0.3086,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0887,,,1.1029,0.6168,,,0.1779,-0.0851,,,-0.185,0.1243,,0.2844,0.2143,-0.0441,-0.1077,,,0.1579,,,,0.0833,,-0.0179,,,,0.235,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.4281,0.0055,-0.4049,-0.2374,0.5509,,-0.0313,,-0.0641,-0.1371,-0.1697,-0.2043,-0.2951,-0.0233,-0.0079,0.04,0.0615,-0.2246,0.0467,0.25,0.0143,-0.0211,0.1007,0.3072,0.125,-0.0889,0.0488,-0.0465,0.0976,-0.0756,-0.0192,0.0441,0.2629,0.1375,-0.1209,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,0,0.1645,-0.3158,0,0,0.1065,0.2193,0.0965,-0.108,-0.2825,0.15,0.1957,-0.1818,0.1111,0.16,0.1767,0.011,-0.2355,0.4028,-0.0236,-0.1315,0.1753,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,,0.4604,,,,,,,,,0.0209,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0417,,-0.0336,0.1652,-0.0896,,,,1.4375,,,0.0514,-0.0308,,-0.1055,,0.0111,,,0.0022,-0.0556,,,,0.358,,0.1811,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,0,,,,-0.2982,,,,-0.278,,,,0.3084,,,,0.758,,,,-0.09,,,,-0.1242,,,,-0.0811,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
