Q1_2008,Q2_2008,Q3_2008,Q4_2008,Q1_2009,Q2_2009,Q3_2009,Q4_2009,Q1_2010,Q2_2010,Q3_2010,Q4_2010,Q1_2011,Q2_2011,Q3_2011,Q4_2011,Q1_2012,Q2_2012,Q3_2012,Q4_2012,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,Q4_2015,Q1_2016,Q2_2016,Q3_2016,Q4_2016
,,,,,,,,,,,,,,,0.3913,,,,,-0.1667,,,,-0.3097,,,,-0.033,,,,0.1341,,,
,,,,,,,,,,,,-0.13,,,,,,,,,,,,-0.2901,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2021,
,,,,,,,,0.03,,,,,,,,0.1388,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.1128,,,,,,,,-0.0886,,,,-0.015,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.1694,,,,,,0.5758,,,,,0.068,,,,-0.1842,,,,,,-0.0385,,0.1613,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.124,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-0.175,,,,,,,0.4179,,-0.1478,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.25,,,,,,,,,,,,,,,,,0.04,,,-0.0476,,
,,,,,,,,,,,,-0.3538,,,,0.0361,,,,,0.0769,,,-0.307,,,,,,,,0.2973,,0.2444,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-0.215,,,-0.2021,,,,,,,,,,,,,,,,,,
,,,,,,,,0.1702,,,,,,,,,,,,,,,,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.1444,,,,,,,,,,0.0859,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2281,,,,0,,,,,,,
,,,,,,,,,,-0.3275,,,,,,,,,,,,1.0385,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0074,,,,,,0,
,,,,0,,,,,,,,,,,,,,,,0.15,,,,,-0.0583,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1633,,,,,,,
,,,,,,,,0.2,,,-0.2367,,,,0.2439,,,,0.2,,,,0.4621,,0.035,0.6425,0.1294,,,,0.2474,,,,
,,,,,,,,0.1286,,,0.1462,,,,0.0606,,-0.1704,,0.6216,,,,0.2308,,,0.1976,,,,,0.3401,,,,
,,,,,0.0387,,,0.3316,,,,,,,0.5469,,,,0.225,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.2157,,,,,,,-0.0857,,,,0.2381,,,,,,,,,-0.1286,0.3115,
,,,,,,,0.0364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4545,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,
,,,,,,,,,,,,,,,0.2333,,,,,,,,,,,,0.1373,,,,,,,0.2037,
,,,,,,,,,,,,,,,,,,,,,,,,,0.2037,,0.16,,,,,,,,
,,,,,,,,,,,,,,,,0.2963,,-0.1895,,,,,,,,,-0.0071,,,,,0.1174,,,
,,,,,,,,,,,,,,,,0.0782,-0.2124,,,0.2579,,,0.2154,-0.2215,,,,0.0145,,0.007,,,,0.1176,
,,,,,,,,0.2474,,,,,,,,,,,,,,,,0.1834,,,,,,,,,,,
,,,,,,,,0.2811,,,,,,,,,,,,,,,,,,,,,,,,,,0.0867,
,,,,,,,,,,,-0.2488,,,,,,,,,,,,,,,,,0.1572,,,,,,,
,,,,,,,,,-0.327,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.217,,,,,,,,,,,,-0.2093,,,,,,,,,,,,,,-0.0278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,,,,,,,,-0.1533,,,,,,,,,,,,,,,,,,,,,,,-0.0562,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2162,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-0.1507,-0.1156,,,0.0267,,,-0.0026,-0.0667,-0.4643,,,,0.166,,,,0.1811,,,,0.0743,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-0.1364,,,,,,0.0789,,,,0.3654,,,,,
,,,,,,,,,,,,,,0,,,,,,,,,1.0476,,,,,,,,0.1525,,,,
,,,,,,,,,,,,,,,0.1316,,,,0.1667,,,0.2154,0.2532,,,,0.1481,,,,0.0227,,-0.1565,,
,,,,,,,,,,,,,,,,,,,-0.1176,,-0.2453,,,,,,0.3878,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,-0.4848,,1,,,,,,,,0.1596,,-0.125,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0759,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.04,,,-0.0323,,0.1014,,,,,,,,,0.0435,,,,,,
,,,,,,,,,,,,,0.1786,,,,,,0.6389,,,,,,,,,,,,,0.7656,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0784,,,,
,,,,,,,,,,,,,0.0241,0.2235,,,,,,,,,1.0769,,,,,,-0.2326,,,,-0.0667,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1928,,,,,
,,,,,,,,,,,,-0.2874,,,,,,,,,,0.0211,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4074,,,,0.0833,0.0769,,
,,,,,,,,,,-0.0456,,,,-0.1079,,,,,,,,,0.0787,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,,,,,0.4813,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-0.175,,,,,-0.0741,,-0.2083,,,,,,-0.1579,,,,0.2857,,,0.2738,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0368,,,,,,,-0.2385,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,0.0033,,,,,-0.5511,,,,0,,,,,,,
,,,,,,,,,,-0.1056,,,-0.2281,,,,,,,,,,,,,,,,,,,,-0.0297,,
,,,,,,,,,-0.3785,,,-0.4286,0.0526,,,0.2078,,,,0.0417,,0.3143,,-0.0143,0.2536,,,,,-0.2179,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-0.392,,,,,,,,0.375,,,,0.0473,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
