Q1_2008,Q2_2008,Q3_2008,Q4_2008,Q1_2009,Q2_2009,Q3_2009,Q4_2009,Q1_2010,Q2_2010,Q3_2010,Q4_2010,Q1_2011,Q2_2011,Q3_2011,Q4_2011,Q1_2012,Q2_2012,Q3_2012,Q4_2012,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,Q4_2015,Q1_2016,Q2_2016,Q3_2016,Q4_2016
,,,,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL
,,,,LHG,LHG,LHG,LHG,,,,LHG,LHG,LHG,,LHG,,LHG,,,LHG,LHG,,,LHG,LHG,,LHG,,LHG,,LHG,LHG,,,
,,,,LIX,LIX,LIX,LIX,,LIX,LIX,,LIX,,LIX,LIX,,,,LIX,LIX,,LIX,LIX,LIX,,LIX,LIX,LIX,LIX,LIX,LIX,LIX,LIX,LIX,LIX
,,,,LM8,LM8,LM8,,LM8,LM8,,LM8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,LSS,LSS,LSS,,,,LSS,,,,LSS,,,,,,LSS,,LSS,,,LSS,LSS,,,,LSS,,,LSS,
,,,,MBB,MBB,MBB,MBB,MBB,MBB,MBB,MBB,MBB,MBB,MBB,MBB,,,,MBB,,,MBB,,MBB,MBB,MBB,MBB,,MBB,,MBB,,,MBB,
,,,,MCG,MCG,MCG,MCG,MCG,MCG,MCG,MCG,MCG,,,MCG,MCG,,,,,,,,MCG,,,,,,,,,,,
,,,,MCP,MCP,MCP,MCP,MCP,MCP,,MCP,,MCP,MCP,,,,,,,,,MCP,,,,,,,,,,,,
,,,,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,MDG,,,
,,,,MHC,MHC,MHC,MHC,MHC,MHC,MHC,MHC,MHC,MHC,MHC,MHC,MHC,MHC,MHC,,,,,,,,,,,,,,,,,
,,,,MSN,MSN,MSN,MSN,MSN,MSN,MSN,MSN,MSN,MSN,,MSN,,MSN,,MSN,,,,MSN,,,,MSN,,MSN,MSN,MSN,,MSN,,MSN
,,,,MWG,MWG,MWG,MWG,MWG,MWG,MWG,MWG,MWG,MWG,MWG,MWG,MWG,MWG,MWG,MWG,MWG,MWG,MWG,MWG,,MWG,,,,MWG,,,MWG,MWG,,
,,,,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,NAF,,,,,,,
,,,,NAV,NAV,NAV,NAV,NAV,NAV,NAV,NAV,NAV,NAV,NAV,NAV,NAV,NAV,NAV,NAV,NAV,NAV,NAV,NAV,NAV,NAV,,NAV,,,,,,,,NAV
,,,,NBB,NBB,NBB,NBB,NBB,NBB,NBB,NBB,NBB,NBB,NBB,NBB,NBB,NBB,NBB,NBB,,,,,,,,,,,,,,,,
,,,,NCT,NCT,NCT,NCT,NCT,NCT,NCT,NCT,NCT,NCT,NCT,NCT,NCT,NCT,NCT,NCT,NCT,NCT,NCT,NCT,NCT,NCT,,,,,,,,,,
,,,,NKG,NKG,NKG,NKG,NKG,NKG,,,NKG,,NKG,,,NKG,,,NKG,,,NKG,,,,,,,,,,,,
,,,,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,NLG,,,,,,,
,,,,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,NNC,,
,,,,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,NVL,,
,,,,,NSC,NSC,NSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2,NT2
,,,,NTL,NTL,NTL,NTL,NTL,NTL,NTL,NTL,NTL,NTL,NTL,NTL,,,,,,,,,,,,,,,,,,,,
,,,,NVT,NVT,NVT,NVT,NVT,,,NVT,,NVT,,,,,NVT,,,,,,,,,,NVT,,,,,,,
,,,,OGC,OGC,OGC,OGC,,,,OGC,OGC,,,OGC,,,OGC,,,,OGC,,OGC,OGC,OGC,,,,,,,,,
,,,,,OPC,OPC,OPC,,,,OPC,,OPC,,,,,,,,,,,,,,,OPC,,,,,,,
,,,,,PAC,PAC,PAC,,,,,,,PAC,,,,,,,,,,,,,,,,,,,,,
,,,,PAN,PAN,PAN,PAN,,,,PAN,,PAN,,,,,,,,,,,,,,,,,,,,,,
,,,,PC1,PC1,PC1,PC1,PC1,PC1,PC1,PC1,PC1,PC1,PC1,PC1,PC1,PC1,PC1,PC1,PC1,,,PC1,PC1,PC1,,PC1,,PC1,,PC1,,,,PC1
,,,,PDN,PDN,PDN,PDN,PDN,PDN,PDN,PDN,PDN,PDN,PDN,,,,,,,,,,,,,,,,,,,,,
,,,,PDR,,PDR,PDR,,,,PDR,,,PDR,,,,,,,,,,,,,,,,PDR,,,,,
,,,,PET,PET,PET,PET,PET,PET,PET,PET,PET,PET,PET,PET,PET,PET,PET,PET,PET,PET,PET,PET,,,PET,PET,,,,,,,,
,,,,PLX,PLX,PLX,PLX,PLX,PLX,PLX,PLX,PLX,PLX,PLX,PLX,PLX,PLX,PLX,PLX,PLX,PLX,,PLX,,,PLX,PLX,,PLX,,,PLX,,PLX,PLX
,,,,,PGC,PGC,PGC,,,,PGC,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,PGD,,,,,,,,,
,,,,PGI,PGI,PGI,PGI,PGI,PGI,PGI,PGI,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PHR,PHR,PHR,PHR,PHR,PHR,PHR,PHR,PHR,PHR,PHR,PHR,PHR,PHR,PHR,PHR,PHR,PHR,PHR,PHR,,PHR,PHR,PHR,,PHR,PHR,PHR,,,,
,,,,,PIT,PIT,PIT,,,,PIT,,,,,,,,,,,,,,PIT,,,,,,,,,,
,,,,PJT,PJT,PJT,PJT,PJT,PJT,PJT,PJT,PJT,PJT,PJT,,PJT,PJT,PJT,,,,,,,,,,,,,,,,,
,,,,,PNC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PNJ,PNJ,PNJ,PNJ,PNJ,PNJ,,PNJ,,PNJ,,PNJ,PNJ,PNJ,PNJ,PNJ,PNJ,,,,PNJ,,,PNJ,,,PNJ,PNJ,PNJ,,PNJ,PNJ
,,,,POM,POM,POM,POM,POM,,POM,POM,,,POM,,POM,POM,,POM,POM,POM,POM,,,,,,POM,POM,,POM,POM,,,
,,,,PPC,PPC,PPC,PPC,PPC,,,,,,,,,PPC,,,,,,,,,,,,,,,,,,
,,,,PPI,PPI,PPI,PPI,,PPI,,PPI,,,,,,PPI,,,,,PPI,,,PPI,,,PPI,,,,PPI,PPI,,PPI
,,,,PTB,PTB,PTB,PTB,PTB,PTB,PTB,PTB,PTB,,,,,,,,,,,PTB,,,,,,,,,,,,
,,,,,PTC,PTC,PTC,,,,PTC,,,,,,,,,PTC,,,,,,,,,,,,,,,PTC
,,,,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,PTL,,,,
,,,,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,DAT,,,,
,,,,PVD,PVD,PVD,PVD,,PVD,PVD,PVD,,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD,PVD
,,,,PVT,PVT,PVT,PVT,PVT,PVT,PVT,PVT,PVT,,PVT,,PVT,,PVT,,PVT,,PVT,PVT,PVT,,,,PVT,,PVT,PVT,PVT,PVT,,
,,,,PXI,PXI,PXI,PXI,,,,PXI,,PXI,,PXI,,,,,,,,,,PXI,,PXI,,,,,,,,
,,,,PXS,PXS,PXS,PXS,,,,,,,,,,,,PXS,,,,,,,,,,,,,,,,
,,,,PXT,PXT,PXT,PXT,,,,PXT,,,,,,,,,,,,,,,,,PXT,,,PXT,,,,
,,,,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,QBS,,QBS,,,QBS,,QBS,,
,,,,QCG,QCG,QCG,QCG,QCG,QCG,QCG,QCG,,,QCG,QCG,,,QCG,,,QCG,QCG,QCG,,QCG,,,,QCG,,QCG,,,,QCG
,,,,RAL,RAL,RAL,RAL,RAL,RAL,,,,,,RAL,RAL,,,,RAL,,,,,,,,RAL,,,,RAL,,,
,,,,RDP,RDP,RDP,RDP,,,,RDP,,,,,,,,,,,,,,,RDP,,,,,,,,,
,,,,REE,REE,REE,REE,REE,REE,REE,REE,,,,,REE,,,REE,,,,,,REE,,,,,,,,,,
,,,,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,RIC,,,,
,,,,,SAM,,,,,,SAM,,,,,,,,,,,,,,,,,,,,,SAM,SAM,,
,,,,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,SAV,,,,,,,,
,,,,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,SBA,,SBA
,,,,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,,,SAB,,SAB,,SAB,SAB,,SAB,,,
,,,,SBT,SBT,SBT,SBT,SBT,SBT,SBT,SBT,SBT,SBT,SBT,,SBT,SBT,,SBT,,,SBT,,,,,,,,,,,SBT,SBT,
,,,,SC5,SC5,SC5,SC5,,,,,,,SC5,,,,,,,,,,,,,,,,,,,,,
,,,,,SCD,SCD,SCD,SCD,,,,,,,SCD,,,SCD,,,SCD,,SCD,,,,,,,,SCD,,,,SCD
,,,,SCR,SCR,SCR,SCR,SCR,SCR,,SCR,,,,SCR,,,,SCR,,,,,,,,,,SCR,,,,,,SCR
,,,,SFC,SFC,SFC,SFC,SFC,,SFC,SFC,,,,SFC,,,,,,,,,SFC,,,,,,,,,,,
,,,,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,SFG,,,,,,,,
,,,,SFI,,SFI,SFI,,,,SFI,,SFI,SFI,,,,,,,,SFI,,,,,,,,,,,,,
,,,,,SGT,SGT,SGT,,,,SGT,,,,,,,,,,,,,SGT,SGT,SGT,SGT,,,,,,,,
,,,,SHA,SHA,SHA,SHA,SHA,SHA,SHA,SHA,SHA,SHA,SHA,SHA,SHA,SHA,,,,,,,,,,,,,,,,,,
,,,,SHI,SHI,SHI,SHI,,,,SHI,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,SHP,,SHP,,,SHP,SHP
,,,,SII,SII,SII,SII,SII,SII,SII,SII,SII,SII,SII,,SII,SII,,,,,,,,,SII,,,,,,,,,
,,,,,SJD,,SJD,,,,,,,,,,,,,,,,,,,,,,SJD,,,,,,
,,,,,SJS,SJS,SJS,,,,SJS,,SJS,SJS,SJS,,SJS,SJS,,,SJS,SJS,SJS,,SJS,SJS,SJS,,SJS,SJS,SJS,,,,
,,,,SKG,SKG,SKG,SKG,SKG,SKG,SKG,SKG,SKG,SKG,SKG,SKG,SKG,SKG,SKG,SKG,SKG,SKG,SKG,,SKG,SKG,SKG,,SKG,SKG,SKG,SKG,SKG,SKG,SKG,SKG
,,,,SMA,SMA,SMA,SMA,SMA,SMA,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMC,SMC,SMC,SMC,,,,,SMC,SMC,SMC,SMC,SMC,SMC,SMC,,,SMC,,,SMC,,,,SMC,,SMC,,,,,
,,,,SPM,SPM,SPM,SPM,SPM,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SRC,SRC,SRC,SRC,,,,SRC,,,,,SRC,,SRC,SRC,,,,,,,,,,,,,,,,
,,,,,SRF,SRF,SRF,,,,SRF,,,SRF,,,SRF,,,SRF,,SRF,SRF,,,,,,,SRF,SRF,,SRF,,
,,,,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,S4A,,,,,,,,
,,,,SSC,SSC,SSC,SSC,,SSC,SSC,SSC,SSC,,,,,,,,,,,,,,,,,,,,,,,
,,,,SSI,SSI,SSI,SSI,SSI,SSI,SSI,,SSI,SSI,SSI,,,SSI,,,SSI,SSI,,,SSI,,,,SSI,SSI,,,,,SSI,SSI
,,,,,,ST8,,,,,ST8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,STB,,,STB,,,
,,,,STG,STG,STG,STG,,STG,,STG,,STG,,,,,,,,,,,,STG,,STG,,,,,,,,
,,,,STT,STT,STT,STT,,STT,STT,STT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SVC,SVC,SVC,SVC,,,SVC,,SVC,,,SVC,,,,,,,,,,,,,,,,,,,,
,,,,SVI,SVI,SVI,SVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SVT,SVT,SVT,SVT,SVT,SVT,SVT,SVT,SVT,SVT,SVT,,,,,,,,,,,,,,,,,,,,,
,,,,SZL,SZL,SZL,SZL,,SZL,SZL,SZL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TAC,TAC,TAC,TAC,TAC,,,,,TAC,,,,,,,,,,,,,TAC,,TAC,,,,TAC,,TAC,
,,,,TBC,TBC,TBC,TBC,,,,TBC,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TCL,TCL,TCL,TCL,,,,TCL,,,,,,,,,,TCL,,,,,,,,,TCL,TCL,,,,
,,,,,TCM,TCM,TCM,,,,TCM,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TCO,TCO,TCO,TCO,TCO,TCO,TCO,TCO,TCO,TCO,TCO,TCO,,,,,,,TCO,,TCO,,TCO,,,,,TCO,,,,
,,,,TCR,TCR,TCR,TCR,,,,TCR,,,,TCR,,,TCR,,,TCR,,,,,,,,,,,,,,
,,,,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT,FUCVREIT
,,,,,TCT,TCT,TCT,,TCT,,TCT,,TCT,TCT,TCT,,TCT,TCT,TCT,,TCT,TCT,TCT,TCT,TCT,TCT,TCT,,,TCT,TCT,,,,
,,,,TDC,TDC,TDC,TDC,TDC,TDC,TDC,TDC,TDC,TDC,TDC,,,,TDC,,,TDC,,,,,,TDC,TDC,TDC,TDC,,,,,
,,,,TDH,TDH,TDH,TDH,TDH,TDH,TDH,TDH,TDH,TDH,TDH,TDH,TDH,TDH,TDH,TDH,,,,,,TDH,,,,,,TDH,,,,
,,,,TDW,TDW,TDW,TDW,TDW,TDW,TDW,TDW,,,,,,,,,,,,,,,,,,,,,,,,
,,,,THG,THG,THG,THG,THG,THG,THG,THG,,,,THG,,,,,,,,,,,,,,,,,,,,
,,,,TIC,TIC,TIC,TIC,,TIC,TIC,,TIC,,,,,,,,,,,,,,,,,,,,,,,
,,,,TIE,TIE,TIE,TIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TIP,TIP,TIP,TIP,TIP,TIP,TIP,TIP,TIP,TIP,TIP,TIP,TIP,TIP,TIP,TIP,,,,,,,,,,,,,,,,
,,,,TIX,TIX,,TIX,,,,TIX,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,TLG,,TLG,TLG,
,,,,TLH,TLH,TLH,,,,,,,,TLH,,,,TLH,,TLH,,,,,,,,,,,TLH,TLH,,,
,,,,TMP,TMP,TMP,TMP,TMP,TMP,,TMP,,,,,,TMP,TMP,TMP,TMP,TMP,,TMP,TMP,,,,,TMP,TMP,,,,,
,,,,TMS,TMS,TMS,TMS,TMS,TMS,TMS,TMS,,TMS,,TMS,TMS,,TMS,TMS,,,,,,,,,,,,,,,TMS,
,,,,TMT,TMT,TMT,TMT,TMT,,,TMT,,,,,,,,,TMT,TMT,,,,,,,,,,,,,,
,,,,,TNA,TNA,TNA,TNA,,,TNA,TNA,TNA,TNA,,,,TNA,TNA,TNA,TNA,TNA,,,,,,,,,,,,,
,,,,TNC,TNC,TNC,TNC,TNC,TNC,TNC,TNC,TNC,TNC,TNC,TNC,TNC,TNC,TNC,,TNC,,,,,,,,,,,,,,,
,,,,TNT,TNT,TNT,TNT,,,,TNT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TPC,TPC,TPC,TPC,TPC,,,TPC,,TPC,TPC,,,TPC,,,,TPC,,,,,,,,,,,,,,
,,,,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,TRA,,,TRA
,,,,TRC,TRC,TRC,TRC,,,,TRC,TRC,,TRC,,,,,,,,,,,,,,,,,,,,,
,,,,TS4,TS4,TS4,TS4,TS4,,,TS4,,,,,,,,,,,,,,,,,,,,,,TS4,,
,,,,TSC,TSC,TSC,TSC,,,TSC,TSC,,,TSC,,,TSC,TSC,TSC,TSC,TSC,,,,,,,,,,TSC,,TSC,,TSC
,,,,TTF,TTF,TTF,TTF,,,TTF,TTF,,TTF,TTF,TTF,TTF,TTF,TTF,,TTF,,,,,,,,,TTF,TTF,,TTF,,,
,,,,TV1,TV1,TV1,TV1,TV1,TV1,TV1,TV1,TV1,TV1,TV1,TV1,TV1,TV1,TV1,TV1,,TV1,,,,,,,,,,,,,,
,,,,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1,FUCTVGF1
,,,,TVS,TVS,TVS,TVS,TVS,TVS,TVS,TVS,TVS,TVS,TVS,TVS,TVS,TVS,TVS,TVS,,,TVS,,,TVS,TVS,,,,TVS,,,,,
,,,,TYA,TYA,TYA,TYA,TYA,TYA,,,,,,,TYA,,,,,TYA,,TYA,,,,,,,,,TYA,,,
,,,,UDC,UDC,UDC,UDC,UDC,,,UDC,,,,,,,,,,,,,,,UDC,UDC,,UDC,,,UDC,UDC,,UDC
,,,,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,UIC,,UIC,,,,,
,,,,VAF,VAF,VAF,VAF,VAF,VAF,VAF,VAF,VAF,VAF,VAF,VAF,VAF,VAF,VAF,VAF,VAF,VAF,VAF,VAF,,,,,,,VAF,VAF,,,,
,,,,VCB,VCB,VCB,VCB,VCB,VCB,VCB,VCB,,VCB,VCB,VCB,,VCB,VCB,,,VCB,,VCB,,VCB,VCB,VCB,,,VCB,VCB,,VCB,VCB,VCB
,,,,VCF,VCF,VCF,VCF,VCF,VCF,VCF,VCF,,VCF,VCF,,,,,,,VCF,,,,,,,,,,,,,,
,,,,VFG,VFG,VFG,VFG,,,,,VFG,,,,VFG,,,VFG,VFG,VFG,,VFG,VFG,,VFG,,,,,,,,VFG,
,,,,,VHC,VHC,VHC,,VHC,VHC,VHC,VHC,,VHC,,,,,VHC,VHC,VHC,,,,VHC,VHC,,,,VHC,,,VHC,VHC,VHC
,,,,VHG,VHG,VHG,VHG,,,,VHG,,,,,,,,,,,,,,,,,,VHG,,VHG,,VHG,VHG,
,,,,,VIC,VIC,VIC,,,VIC,,,VIC,VIC,,VIC,,,,,VIC,VIC,VIC,VIC,VIC,,VIC,VIC,VIC,VIC,VIC,,VIC,VIC,VIC
,,,,VID,VID,VID,VID,VID,VID,VID,VID,,,,,,,,,,VID,,,,,,,,,,,,,,
,,,,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC,VJC
,,,,VIP,VIP,VIP,VIP,VIP,VIP,VIP,VIP,VIP,,,,,,,,,,,,,,,,,,,,,,,
,,,,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,VPS,,,,,VPS,VPS,
,,,,,VIS,VIS,VIS,,VIS,,,,,VIS,,VIS,,,VIS,,,,VIS,VIS,VIS,,,VIS,,VIS,VIS,VIS,,VIS,
,,,,VMD,VMD,VMD,VMD,VMD,VMD,VMD,VMD,VMD,,,VMD,,VMD,,,,,,,,,,,VMD,,,,,VMD,VMD,VMD
,,,,,VNE,VNE,VNE,,,,VNE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VNG,VNG,VNG,VNG,VNG,VNG,VNG,VNG,,,,,,,,,,,,,,VNG,,,,,,,,,,
,,,,VNL,VNL,VNL,VNL,VNL,,,VNL,,,,,,,,,,,,,,,,VNL,,,,,,,,
,,,,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM,VNM
,,,,VNS,VNS,VNS,VNS,VNS,VNS,VNS,VNS,,VNS,VNS,VNS,VNS,VNS,VNS,VNS,VNS,VNS,VNS,,VNS,VNS,VNS,VNS,VNS,VNS,VNS,,VNS,VNS,VNS,VNS
,,,,VOS,VOS,VOS,VOS,VOS,VOS,VOS,VOS,,VOS,,,,,,VOS,,VOS,,,,,,,,,,,,,,
,,,,,,VPH,VPH,,,,VPH,,VPH,VPH,VPH,,,,,,,,,,,,,,,,,,,,
,,,,VPK,VPK,VPK,VPK,,VPK,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VRC,VRC,VRC,VRC,,,,,,,VRC,,VRC,VRC,,VRC,,VRC,,,,,,,,,,,,,,
,,,,VSC,VSC,VSC,VSC,,,,VSC,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VSH,VSH,VSH,VSH,,VSH,VSH,VSH,,VSH,VSH,VSH,VSH,VSH,VSH,VSH,VSH,,VSH,,,VSH,VSH,,,VSH,VSH,VSH,,VSH,,
,,,,VSI,VSI,VSI,VSI,VSI,,,,,,,,,,,,,,,,,,,VSI,,,VSI,,,,,
,,,,VTB,VTB,VTB,VTB,VTB,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VTO,VTO,VTO,VTO,,VTO,VTO,VTO,VTO,VTO,VTO,,VTO,,,,,VTO,,,,,,,,,,,,,,
,,,,,,ACB,ACB,ACB,,,ACB,ACB,,,ACB,,,,,,,ACB,,,,ACB,,ACB,ACB,,,ACB,,ACB,
,,,,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,ACM,,,,,,,,
,,,,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC,,,,,,,ADC,,,ADC,ADC,ADC,,,,,,,,,,,,
,,,,ALT,ALT,ALT,ALT,,,,ALT,,,ALT,ALT,,ALT,,ALT,,,,,,,,ALT,,,,,,,,
,,,,ALV,ALV,ALV,ALV,ALV,ALV,,ALV,,,,,ALV,ALV,ALV,,ALV,ALV,,ALV,,,,,,,,,,,,
,,,,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,AMC,,,
,,,,AME,AME,AME,AME,AME,AME,AME,AME,AME,AME,,,,AME,AME,AME,,AME,AME,AME,,,,,,,,,,,,
,,,,AMV,AMV,AMV,AMV,AMV,,,,,,AMV,,,AMV,AMV,,,,,,,,,AMV,,,,,,,,
,,,,API,API,API,API,API,API,,API,,,,,,,,API,,,,,,,,,,,,API,API,,,
,,,,APP,APP,APP,APP,,,,APP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,APS,APS,APS,APS,,APS,APS,,APS,,APS,APS,,,APS,,,,,,,,,,,,,APS,,,APS
,,,,ARM,ARM,ARM,ARM,ARM,ARM,,ARM,,,,,,,,,,,,,,,,,,ARM,ARM,ARM,,,,
,,,,ASA,ASA,ASA,ASA,ASA,ASA,ASA,ASA,ASA,ASA,ASA,ASA,,,ASA,ASA,,ASA,,,,,,,,,,,,,,ASA
